x_data	 y_data	  functional value
3.029835	  6.230786	 0.215142
0.007696	  -2.625303	 -0.046149
9.488903	  -4.222758	 -0.228798
5.666068	  3.339165	 0.343240
-5.781634	  -7.789312	 -0.213407
4.431365	  -1.939565	 -0.410385
-10.116285	  -0.827027	 -0.345632
-13.065260	  -6.609898	 -0.013793
3.410918	  -1.580058	 -0.443290
-7.122363	  -3.781320	 0.238394
8.134656	  -1.831998	 0.185042
2.030562	  -1.842689	 -0.062504
-5.570613	  6.241130	 0.096207
-2.010162	  -0.519686	 0.122128
1.384886	  -6.326229	 0.077939
-2.287390	  -7.851055	 0.145521
-7.446143	  -5.578874	 -0.154834
4.343754	  8.755266	 -0.198332
-5.896924	  1.661673	 0.271670
1.494628	  4.341496	 -0.195442
3.115433	  -8.509043	 -0.189578
-11.443574	  1.686921	 -0.128842
-2.916470	  -0.697211	 -0.258894
-4.484666	  -0.474835	 -0.232149
-8.805376	  8.467362	 0.128115
-7.125787	  5.671059	 -0.139804
10.213352	  -4.631467	 -0.045555
3.777486	  -0.291418	 -0.480925
2.238128	  3.584770	 -0.378446
2.814804	  14.442579	 0.058192
-5.275034	  -2.057422	 0.001826
-5.121147	  -0.894752	 -0.187978
1.186451	  -7.019652	 0.302171
-0.541058	  8.250767	 0.110511
-0.765397	  2.295420	 -0.015042
0.576708	  7.269355	 0.364648
-5.567041	  8.658446	 -0.222914
-5.937233	  -3.794659	 0.320543
-0.517414	  0.097717	 0.964047
9.749482	  -3.935641	 -0.253207
5.947003	  2.182073	 0.105945
6.305259	  -0.054535	 0.276948
-1.446953	  -5.966973	 0.146572
3.441069	  0.279722	 -0.267681
3.211791	  -3.262229	 -0.339833
-8.294635	  -7.617133	 -0.150773
9.845018	  -0.434681	 -0.249267
-2.867893	  -2.006119	 -0.478850
-2.737061	  5.021047	 0.137709
0.654647	  2.544893	 -0.131782
-3.257455	  -1.746191	 -0.358572
4.043941	  -4.855125	 0.317719
-2.143114	  2.201664	 -0.306398
2.063136	  4.724783	 -0.301576
-2.365363	  2.393482	 -0.370582
-6.079158	  -8.817763	 -0.152205
-6.880260	  -3.859789	 0.109505
-5.673110	  1.606177	 0.105034
-4.261077	  -3.618055	 0.094243
-6.719605	  -4.853059	 -0.039701
6.826291	  2.724297	 0.210070
5.357235	  3.120062	 0.156853
3.180179	  2.298881	 -0.414326
0.890827	  0.287669	 0.725792
7.739106	  -4.142115	 0.049014
2.796728	  0.289150	 -0.315996
9.769929	  1.341496	 -0.284385
-6.365898	  -11.575726	 0.130383
14.727147	  4.003369	 -0.095427
3.667546	  4.823784	 0.275419
3.031795	  5.790739	 0.338310
-4.559322	  -5.712168	 0.210565
-0.368596	  1.576620	 0.439023
0.717328	  3.056807	 -0.297975
-6.536225	  2.569906	 0.177309
3.422481	  -0.580517	 -0.281585
7.638093	  3.399554	 0.185276
7.377627	  -2.076087	 0.192557
-0.417217	  1.569557	 0.445059
7.794493	  4.817801	 -0.258561
1.270784	  -9.398388	 -0.186230
0.191086	  1.985109	 0.232977
8.759565	  2.099609	 -0.212885
3.617620	  -2.336178	 -0.343903
-0.974271	  -0.871172	 0.744194
6.012516	  -5.177869	 0.284368
4.126612	  -0.953703	 -0.279273
-2.475771	  -12.498234	 0.160717
-8.267126	  8.083577	 0.013701
7.624105	  2.496083	 0.127914
0.999922	  0.661106	 0.673340
-6.446095	  -6.765082	 -0.146947
2.278493	  6.754119	 0.410426
0.304320	  -6.656260	 0.231865
9.337526	  2.327454	 -0.180204
-8.286245	  -15.928911	 -0.133197
-11.593606	  1.699232	 -0.051751
1.807560	  -2.664283	 -0.325818
5.739667	  1.336451	 0.085332
5.875612	  3.026000	 0.178389
-7.224160	  -1.180302	 0.222150
-1.092950	  -0.221069	 0.770772
1.279267	  1.574854	 0.246508
0.498925	  -8.257840	 0.069354
-4.797798	  1.260265	 -0.214727
-5.054770	  13.739543	 0.012042
0.896488	  1.467670	 0.379467
6.974801	  -5.719510	 -0.022959
6.774166	  -6.705650	 -0.159905
-3.011025	  -3.718839	 -0.398239
9.888086	  -1.688232	 -0.252272
-3.287267	  13.889629	 0.077177
-6.578403	  9.388803	 -0.205904
-6.344089	  1.569423	 0.275330
4.698608	  2.669537	 0.057256
2.872141	  2.331470	 -0.546065
2.347408	  -1.897684	 -0.213794
6.443672	  -2.646574	 0.297063
9.287255	  -2.335823	 -0.151544
-12.741459	  -0.876791	 0.220978
-4.851729	  -3.077017	 0.044658
4.806882	  12.563961	 0.279523
9.534946	  -5.235502	 -0.324434
-12.028236	  3.467259	 0.151210
0.440903	  1.811999	 0.329559
-6.052479	  -2.235932	 0.292301
-5.635167	  -2.924046	 0.201973
4.646118	  -5.084905	 0.241135
4.479125	  -0.218034	 -0.376073
-0.326627	  -1.616997	 0.379253
1.901003	  -6.827612	 0.384262
9.311914	  -1.781358	 -0.095682
-0.324606	  1.733727	 0.464413
1.130578	  -12.284775	 0.103523
3.965561	  0.460413	 -0.293355
0.204802	  4.973250	 -0.307620
-3.757152	  -3.845624	 -0.098512
2.131981	  -0.421177	 0.083386
-4.384562	  7.685120	 0.008955
-10.684473	  6.057347	 0.074439
4.407059	  -6.551194	 0.170737
3.351474	  5.856602	 0.324941
1.272875	  -8.557175	 0.042293
5.479177	  -6.153744	 0.058492
-4.376334	  5.955582	 0.218357
1.171881	  -5.138891	 -0.209137
5.849741	  -6.534913	 -0.076895
-1.804647	  0.898874	 0.334015
11.143364	  -1.456770	 -0.035275
-0.422700	  4.487249	 -0.355083
-7.337478	  4.000572	 0.059926
4.444126	  -2.617841	 -0.210158
3.726869	  -1.196735	 -0.434766
-6.785210	  -1.238689	 0.326152
1.170735	  0.904224	 0.319240
-0.784600	  9.425991	 -0.060959
0.992571	  3.434730	 -0.354712
6.733976	  1.204592	 0.293590
2.650511	  -4.630681	 -0.204061
4.093811	  1.846350	 -0.484319
0.042013	  1.509524	 0.387548
-1.084014	  -7.408021	 0.326421
-1.041591	  7.100536	 0.217487
-4.717793	  -9.269343	 -0.266862
-3.038948	  5.682984	 0.276911
-3.558113	  -2.944376	 -0.240885
-0.482548	  1.688088	 0.372284
-0.005122	  0.926844	 0.803891
-4.992111	  -0.881196	 -0.221104
8.370255	  4.324587	 -0.309599
-6.636718	  -5.826864	 -0.090106
-2.834826	  1.721333	 -0.312843
-2.170284	  -11.501019	 -0.003250
-0.761152	  -6.031786	 0.210543
-4.113406	  -1.830309	 -0.356710
1.121435	  -6.000546	 0.228965
-0.809813	  0.464170	 0.883084
-3.631765	  -1.417703	 -0.309672
4.957752	  0.604237	 -0.234850
0.074694	  -0.988578	 0.789843
-4.903173	  -3.086379	 0.049577
-6.299886	  2.143966	 0.200394
-1.990858	  -5.222274	 0.067196
3.019174	  -4.498163	 -0.123778
4.818872	  2.129717	 -0.071394
-2.182234	  3.875521	 -0.436703
-4.979357	  1.958622	 -0.047328
-5.776654	  3.645717	 0.315696
0.170781	  5.800520	 0.114792
2.494413	  1.892315	 -0.323445
1.327954	  3.825679	 -0.509470
10.671600	  0.744546	 -0.178616
-0.945247	  3.297202	 -0.350680
-4.795246	  5.084827	 0.392436
-2.752838	  10.267438	 -0.208097
-3.243055	  -2.813993	 -0.478024
-1.130521	  -2.683172	 -0.157957
0.253278	  4.688930	 -0.270158
4.281086	  9.528698	 -0.245581
6.715683	  -1.108236	 0.287874
5.083855	  -2.830098	 0.040764
-10.356097	  4.933504	 -0.196341
-4.256588	  5.230047	 0.271348
-12.417132	  1.234294	 0.110707
3.403350	  1.217905	 -0.355031
3.686753	  2.845327	 -0.319019
6.148793	  -3.162276	 0.404507
-9.503929	  -6.143161	 -0.204306
-0.205067	  -8.696739	 -0.098850
-4.517206	  -9.539200	 -0.157583
-5.280500	  -8.527586	 -0.226670
-3.951471	  -4.934092	 0.262716
6.061334	  0.873346	 0.289139
5.154464	  3.280748	 0.086962
-4.428440	  5.517512	 0.386366
4.940063	  -0.078899	 -0.277209
7.353616	  -0.740280	 0.355227
8.198216	  3.046033	 -0.062148
-4.054350	  10.116954	 -0.130839
-7.000156	  -0.389678	 0.420662
-6.404125	  6.205989	 -0.148949
-9.726887	  5.997140	 -0.068532
-7.038103	  2.304214	 0.262822
0.034290	  -0.921981	 0.575119
2.342262	  1.464442	 -0.150394
-5.363414	  -3.362832	 0.275711
-8.959486	  -0.040009	 -0.045616
-2.466704	  -0.574296	 -0.054173
3.318525	  -5.501661	 0.372387
-1.962948	  -1.045413	 0.091181
-4.760834	  -5.799775	 0.357224
2.561750	  -0.291378	 -0.128417
-6.632776	  -4.718472	 0.174373
-6.127375	  0.187216	 0.249158
-2.336773	  -2.697964	 -0.435156
3.788331	  6.231419	 0.414865
-1.258924	  7.373591	 0.223111
5.266277	  3.734717	 0.188525
3.465845	  -6.457828	 0.319895
-0.264477	  -6.041492	 0.222665
0.255852	  0.455666	 0.961968
7.803229	  2.190815	 0.173051
0.376149	  -1.463907	 0.493813
7.377598	  7.578537	 -0.181704
2.865237	  0.011967	 -0.073872
4.824452	  2.775135	 -0.046414
6.431678	  -5.768221	 -0.007341
-0.548660	  -0.906908	 0.769968
4.163580	  -0.725717	 -0.320840
-0.280541	  -10.964281	 -0.190812
4.961728	  -2.149805	 0.001658
-4.604913	  -5.408554	 0.386460
-1.677489	  -7.697340	 0.203031
2.009415	  -1.010019	 0.050131
4.170686	  -2.556249	 -0.163493
3.114714	  6.804610	 0.294128
-8.414957	  -2.163870	 0.037203
3.483795	  5.306348	 0.391121
-1.643489	  13.118484	 0.186812
9.687841	  1.091701	 -0.220474
-0.526792	  -1.983298	 0.042231
-9.065805	  -13.993417	 -0.222738
-1.725780	  -5.560190	 0.006500
-1.695241	  3.721577	 -0.349850
3.174865	  5.071422	 0.213432
4.555588	  2.627340	 -0.075412
0.564472	  4.816921	 -0.289159
-3.539946	  2.696849	 -0.353777
-3.928309	  -2.873635	 -0.256080
10.967142	  -0.934139	 -0.107182
-9.426151	  3.948761	 -0.226472
1.845523	  7.940044	 0.175850
1.784149	  0.703457	 0.245197
-5.114200	  -6.415754	 0.058534
-10.003075	  -0.438340	 -0.250429
-3.953728	  3.410597	 -0.022171
0.035401	  -1.581667	 0.529267
11.324192	  3.846933	 -0.091327
-1.440343	  2.485277	 -0.349884
0.499405	  -8.757830	 -0.012002
6.354249	  -1.432086	 0.212747
-3.987954	  -5.457300	 0.115354
-1.884141	  -3.144269	 -0.302041
4.071561	  -0.710491	 -0.338494
3.691091	  -0.264525	 -0.425989
-0.418183	  4.967202	 -0.225329
-1.069009	  0.923184	 0.573913
-4.172402	  4.637377	 0.278822
2.788519	  4.142660	 -0.325873
-4.586673	  -0.089122	 -0.181655
-3.798733	  -3.576061	 -0.041503
11.904127	  3.766463	 0.183794
-0.949697	  2.663708	 -0.000925
-0.000960	  -8.813429	 -0.161045
-4.149884	  -6.581389	 0.199200
0.099002	  -2.778302	 -0.208638
-7.174758	  3.849465	 0.046880
-10.555010	  4.422800	 -0.032522
5.628767	  0.729498	 0.079489
4.614491	  -8.486595	 -0.067380
0.827281	  5.540292	 0.127359
-0.606196	  3.225073	 -0.382303
0.143520	  9.727398	 -0.307602
-3.029891	  -8.385970	 -0.120162
-4.915489	  5.428662	 0.317609
-8.348546	  -6.794905	 -0.232529
-3.548472	  0.879789	 -0.338825
5.754235	  -0.923937	 0.251799
-5.633340	  3.926089	 0.304030
-1.490968	  2.621123	 -0.222941
1.978829	  5.432420	 0.111902
2.251455	  -5.558309	 0.234941
5.458601	  -1.111305	 0.011992
1.401808	  9.058291	 -0.259707
9.627621	  -4.091461	 -0.206895
2.523934	  -3.492458	 -0.471106
0.348537	  2.973360	 -0.167345
-2.647129	  0.297179	 -0.281556
8.799912	  -0.848159	 -0.107760
0.833165	  2.186220	 0.061001
-1.648189	  3.038001	 -0.373023
1.833173	  -2.552030	 -0.221407
-5.407445	  4.521648	 0.343439
14.321244	  -4.002816	 -0.085568
-0.925631	  1.786000	 0.248683
8.465605	  1.688175	 -0.026187
2.799387	  0.743570	 -0.207868
4.566513	  1.543451	 -0.249539
-3.251616	  -2.891403	 -0.236819
-2.787348	  -0.515837	 -0.236432
-3.615141	  7.004277	 0.184267
-1.143092	  2.095173	 -0.136029
-1.246733	  -2.721625	 -0.243966
1.629384	  0.980460	 0.303447
-4.088801	  4.457409	 0.188819
3.946312	  -2.136154	 -0.302896
-1.657513	  -3.464371	 -0.434837
4.908287	  -2.151357	 0.073280
-0.587276	  -4.123387	 -0.419120
-11.116913	  -5.103302	 0.018425
-4.774383	  4.738523	 0.293374
-2.721956	  -5.091373	 0.180977
-0.076560	  7.956783	 0.140880
3.109358	  10.501277	 -0.182594
-3.523232	  -6.037304	 0.267746
4.957663	  6.019555	 0.297978
-3.441689	  -0.873051	 -0.497360
-3.641393	  -8.619020	 -0.144864
4.972403	  -9.885174	 -0.035083
-0.167108	  -2.858501	 -0.212014
-3.145633	  -2.273358	 -0.355599
0.630162	  -1.639860	 0.319734
-8.723901	  11.354061	 0.197611
-6.323107	  5.795786	 0.042290
-1.639015	  7.134440	 0.420175
3.772350	  0.840435	 -0.438618
2.683811	  -4.702768	 0.048480
-2.292127	  -1.133157	 -0.036685
3.473075	  -4.769067	 0.070419
-11.198669	  0.369607	 -0.048714
-1.214131	  1.846892	 0.236520
-1.655346	  0.284659	 0.359401
2.085425	  -1.092015	 0.044324
0.235015	  -8.046556	 0.294472
-4.286974	  -3.869013	 0.166306
-9.772035	  -1.822547	 -0.373007
-2.501734	  1.674637	 -0.240716
-4.273736	  10.255008	 -0.245618
10.145465	  -0.144559	 -0.253955
5.630431	  -8.271574	 -0.483709
-4.429538	  -0.932320	 -0.444990
-2.255219	  2.361864	 -0.240494
12.158327	  -1.686848	 0.179017
-9.551827	  3.372749	 -0.203263
-7.622287	  -0.899984	 0.240555
1.685071	  -1.981080	 -0.247215
7.931984	  -5.395484	 -0.173394
3.646604	  -1.431008	 -0.357803
2.297915	  2.399172	 -0.403364
-1.262175	  13.472162	 0.193468
-1.644748	  5.490130	 0.207896
3.478335	  -5.156310	 0.215654
3.828758	  3.147085	 -0.101918
1.367775	  -4.401841	 -0.184529
-0.617376	  3.634779	 -0.389090
7.698383	  5.687943	 -0.168742
-0.807435	  -9.907514	 -0.226877
5.654740	  -2.808052	 0.176130
3.696012	  4.296934	 0.048903
10.093380	  -0.046340	 -0.227438
-0.385894	  0.861799	 0.707845
-2.125951	  9.084923	 -0.021001
1.610982	  -1.822003	 -0.068744
5.662622	  8.981442	 -0.347016
-6.964840	  -8.590257	 -0.208536
2.831862	  -1.705204	 -0.156740
-2.476982	  -6.095231	 0.315678
-4.721702	  -1.131330	 -0.207670
3.467706	  -2.337741	 -0.269633
-1.535944	  3.291152	 -0.391307
6.191325	  -4.359866	 0.318889
-5.284010	  3.922787	 0.385197
10.556071	  -5.558713	 -0.097405
-12.433119	  2.802169	 0.204854
10.737075	  4.298577	 -0.190750
-2.158294	  -5.256142	 -0.029639
1.335556	  0.355190	 0.555174
2.950972	  -3.695675	 -0.325750
5.682879	  -3.037235	 0.375149
-3.186530	  7.168604	 0.228712
2.041514	  5.912378	 0.184869
-11.014953	  8.782092	 0.166635
1.745634	  1.659058	 -0.081199
3.768016	  0.056690	 -0.436155
3.983341	  2.678609	 -0.279261
-9.405587	  -0.130929	 -0.244600
2.543451	  -3.988882	 -0.261217
-1.113762	  5.662562	 0.042290
0.720980	  8.492340	 0.119493
-4.127165	  -0.289944	 -0.388371
11.615457	  -2.393549	 -0.114435
-1.154131	  1.500158	 0.354632
-2.976090	  1.364327	 -0.368885
2.507885	  4.174237	 -0.298800
-2.984738	  2.449904	 -0.359093
5.645190	  6.705673	 0.008963
0.351587	  -7.839169	 0.262658
-5.458755	  0.057354	 0.050271
-0.417829	  -4.033346	 -0.367486
0.484588	  7.450484	 0.340156
-0.524066	  -1.527596	 0.411262
-0.263109	  -3.185629	 -0.311508
1.640627	  -1.373105	 0.251189
0.752141	  5.582917	 -0.002127
-3.899432	  6.242769	 0.321138
4.197082	  -0.678408	 -0.409962
3.967000	  -3.123109	 -0.152096
-5.285103	  3.651858	 0.229087
4.584136	  -5.278619	 0.333646
-6.857916	  -6.161927	 -0.049458
5.561848	  9.007639	 -0.134128
1.329168	  -8.558704	 0.124139
-2.526188	  -8.266537	 0.044354
-5.813020	  -10.614950	 0.095822
-2.913558	  2.441825	 -0.215603
-0.476917	  -5.740743	 -0.111016
4.245894	  6.024057	 0.308726
-1.567254	  -5.659390	 0.071409
11.953435	  4.142786	 0.118732
-5.612661	  2.699938	 0.184428
5.670080	  -4.092842	 0.275360
-2.621366	  3.561746	 -0.412893
-5.233067	  3.846615	 0.257351
10.999329	  2.795517	 -0.080618
-0.164727	  9.696089	 -0.078085
-5.451189	  -4.165877	 0.331377
-5.593424	  -5.314851	 0.211681
6.008837	  -0.753075	 0.259624
-2.653912	  9.930058	 -0.182591
9.548028	  6.175661	 -0.032726
1.879519	  -0.389915	 0.134717
-0.536106	  -2.148147	 0.098845
5.572568	  5.142374	 0.299617
0.866424	  -6.590600	 0.207500
6.549692	  -4.346305	 0.133591
10.450557	  8.943628	 0.191492
3.682713	  5.784970	 0.299452
-6.495967	  5.408852	 0.017290
1.992102	  0.036552	 0.272513
9.437870	  -2.245715	 -0.179879
3.760910	  -7.232203	 0.182039
11.080009	  -0.401186	 -0.157878
